voivo,county,district,school_type,min_ratio,max_ratio,avg_ratio
24,72,1,Szkoła podstawowa,1.360655737704918,12.217391304347826,7.707621822499769
24,72,1,Technikum,5.2105263157894735,12.555555555555555,7.934942482569899
24,73,1,Gimnazjum,4.25,11.2,8.15
24,73,1,Liceum ogólnokształcące,0.36363636363636365,18.045454545454547,7.445160336862017
24,73,1,Przedszkole,0.9411764705882353,14.8,10.096252246765244
24,73,1,Szkoła podstawowa,1.0961538461538463,11.787234042553191,7.974511162669748
24,73,1,Technikum,6.137254901960785,13.75,9.662448976361446
24,74,1,Gimnazjum,0.8461538461538461,9.333333333333334,4.9400641025641026
24,74,1,Liceum ogólnokształcące,3.272727272727273,33.333333333333336,10.564820075757577
24,74,1,Przedszkole,3.2,14.2,9.26222468667067
24,74,1,Szkoła podstawowa,2.7142857142857144,13.083333333333334,8.62223207730342
24,74,1,Technikum,7.482758620689655,7.806451612903226,7.64460511679644
24,75,1,Gimnazjum,0.25,6.833333333333333,3.473809523809524
24,75,1,Liceum ogólnokształcące,0.15384615384615385,66.28571428571429,12.04627293852098
24,75,1,Przedszkole,2.5714285714285716,18.25,8.947162585087941
24,75,1,Szkoła podstawowa,1.152542372881356,12.06060606060606,7.953558392607324
24,75,1,Technikum,4.388888888888889,10.204545454545455,7.76648988208128
24,76,1,Gimnazjum,4.7272727272727275,8.23076923076923,6.7860139860139865
24,76,1,Liceum ogólnokształcące,5.222222222222222,9.0625,7.135392720306513
24,76,1,Przedszkole,3.5,13.4,9.439445441254652
24,76,1,Szkoła podstawowa,1.6216216216216217,11.684931506849315,8.237532213723997
24,76,1,Technikum,5.4,5.875,5.6375
24,77,1,Gimnazjum,0.3157894736842105,6.0,3.1206140350877196
24,77,1,Liceum ogólnokształcące,4.0,66.625,14.925148809523808
24,77,1,Przedszkole,1.3928571428571428,18.428571428571427,9.104845115955765
24,77,1,Szkoła podstawowa,1.838235294117647,11.208955223880597,7.602472343173179
24,77,1,Technikum,3.8461538461538463,21.0,8.860679238457017
24,78,1,Gimnazjum,1.4,1.4,1.4
24,78,1,Liceum ogólnokształcące,0.625,36.666666666666664,10.149595388792822
24,78,1,Przedszkole,2.25,14.5,9.809631436552662
24,78,1,Szkoła podstawowa,1.2777777777777777,13.5,6.535569475781241
24,78,1,Technikum,5.916666666666667,9.833333333333334,8.342569163292847
24,79,1,Gimnazjum,9.909090909090908,9.909090909090908,9.909090909090908
24,79,1,Liceum ogólnokształcące,5.166666666666667,19.5,10.38926467051467
24,79,1,Przedszkole,1.5,13.5,9.328433322330993
24,79,1,Szkoła podstawowa,1.3333333333333333,11.179487179487179,7.373697680934181
24,79,1,Technikum,2.2777777777777777,10.608695652173912,7.270219003052587
26,1,1,Gimnazjum,4.909090909090909,5.142857142857143,5.025974025974026
26,1,1,Liceum ogólnokształcące,7.5,21.5,11.944252873563217
26,1,1,Przedszkole,5.0,13.7,9.27378497106758
26,1,1,Szkoła podstawowa,0.6153846153846154,10.375,6.87532457398707
26,1,1,Technikum,3.5,11.56,9.303461538461539
26,1,2,Szkoła podstawowa,4.428571428571429,9.785714285714286,6.705133928571428
26,1,3,Szkoła podstawowa,3.0,7.071428571428571,4.733954451345755
26,1,4,Przedszkole,9.222222222222221,11.0,10.11111111111111
26,1,4,Szkoła podstawowa,2.8823529411764706,8.166666666666666,5.977197430696417
26,1,5,Gimnazjum,10.0,10.0,10.0
26,1,5,Przedszkole,11.833333333333334,11.833333333333334,11.833333333333334
26,1,5,Szkoła podstawowa,7.5,9.125,8.253787878787879
26,1,6,Przedszkole,15.142857142857142,15.142857142857142,15.142857142857142
26,1,6,Szkoła podstawowa,13.951219512195122,13.951219512195122,13.951219512195122
26,1,7,Gimnazjum,2.888888888888889,2.888888888888889,2.888888888888889
26,1,7,Przedszkole,2.6,12.5,8.255555555555555
26,1,7,Szkoła podstawowa,3.3333333333333335,9.5,6.161835748792271
26,1,8,Gimnazjum,2.9473684210526314,2.9473684210526314,2.9473684210526314
26,1,8,Przedszkole,7.166666666666667,7.166666666666667,7.166666666666667
26,1,8,Szkoła podstawowa,2.7777777777777777,6.622222222222222,4.699999999999999
26,2,1,Szkoła podstawowa,5.913043478260869,7.2631578947368425,6.742944317315026
26,2,2,Liceum ogólnokształcące,4.0,11.75,8.052164502164501
26,2,2,Przedszkole,5.666666666666667,13.333333333333334,8.391170233275497
26,2,2,Szkoła podstawowa,0.7857142857142857,8.903846153846153,4.67647694457838
26,2,2,Technikum,2.388888888888889,11.25,7.67962962962963
26,2,3,Liceum ogólnokształcące,6.6,6.6,6.6
26,2,3,Przedszkole,3.3333333333333335,11.357142857142858,8.538095238095238
26,2,3,Szkoła podstawowa,2.2,7.611111111111111,5.982365636313005
26,2,4,Przedszkole,11.666666666666666,13.142857142857142,12.404761904761905
26,2,4,Szkoła podstawowa,8.833333333333334,9.5,9.166666666666668
26,2,5,Przedszkole,6.75,6.75,6.75
26,2,5,Szkoła podstawowa,7.970588235294118,8.428571428571429,8.199579831932773
26,2,6,Gimnazjum,3.75,8.428571428571429,6.089285714285714
26,2,6,Liceum ogólnokształcące,8.142857142857142,8.142857142857142,8.142857142857142
26,2,6,Przedszkole,9.0,14.6,11.629166666666666
26,2,6,Szkoła podstawowa,3.533333333333333,9.23404255319149,6.298340053144444
26,2,6,Technikum,3.75,4.294117647058823,4.022058823529411
26,2,7,Przedszkole,11.666666666666666,11.666666666666666,11.666666666666666
26,2,7,Szkoła podstawowa,5.647058823529412,7.694444444444445,6.670751633986928
26,2,8,Przedszkole,5.0,15.666666666666666,10.733333333333333
26,2,8,Szkoła podstawowa,2.9444444444444446,8.444444444444445,5.273628231133302
26,2,9,Liceum ogólnokształcące,3.9,3.9,3.9
26,2,9,Przedszkole,9.714285714285714,9.714285714285714,9.714285714285714
26,2,9,Szkoła podstawowa,3.5714285714285716,8.846153846153847,5.784425500969618
26,3,1,Gimnazjum,4.125,4.125,4.125
26,3,1,Szkoła podstawowa,6.642857142857143,9.588235294117647,8.115546218487395
26,3,2,Przedszkole,8.0,8.0,8.0
26,3,2,Szkoła podstawowa,6.3125,8.142857142857142,7.008928571428572
26,3,3,Gimnazjum,6.052631578947368,6.052631578947368,6.052631578947368
26,3,3,Liceum ogólnokształcące,9.73913043478261,9.73913043478261,9.73913043478261
26,3,3,Przedszkole,13.181818181818182,24.5,18.84090909090909
26,3,3,Szkoła podstawowa,5.857142857142857,11.166666666666666,9.024370161981691
26,3,3,Technikum,6.815789473684211,88.0,34.494152046783626
26,3,4,Szkoła podstawowa,5.1875,8.15,6.66875
26,3,5,Gimnazjum,14.333333333333334,14.333333333333334,14.333333333333334
26,3,5,Liceum ogólnokształcące,6.0,10.0,8.0
26,3,5,Przedszkole,10.25,11.857142857142858,11.053571428571429
26,3,5,Szkoła podstawowa,7.052631578947368,11.666666666666666,9.359649122807017
26,3,5,Technikum,5.0,8.9,6.95
26,4,1,Szkoła podstawowa,3.5384615384615383,9.28888888888889,5.687085851473723
26,4,2,Gimnazjum,2.7666666666666666,26.0,14.383333333333333
26,4,2,Liceum ogólnokształcące,5.0588235294117645,5.0588235294117645,5.0588235294117645
26,4,2,Przedszkole,8.642857142857142,11.0,9.821428571428571
26,4,2,Szkoła podstawowa,2.0588235294117645,7.551724137931035,4.917590902832153
26,4,3,Liceum ogólnokształcące,7.9,7.9,7.9
26,4,3,Przedszkole,8.823529411764707,8.823529411764707,8.823529411764707
26,4,3,Szkoła podstawowa,2.466666666666667,8.925925925925926,5.136869328928152
26,4,3,Technikum,5.380952380952381,5.380952380952381,5.380952380952381
26,4,4,Gimnazjum,4.083333333333333,4.083333333333333,4.083333333333333
26,4,4,Liceum ogólnokształcące,4.666666666666667,5.8,5.233333333333333
26,4,4,Przedszkole,8.333333333333334,16.9,13.577777777777778
26,4,4,Szkoła podstawowa,6.666666666666667,9.924050632911392,8.29535864978903
26,4,4,Technikum,1.55,8.285714285714286,4.917857142857144
26,4,5,Przedszkole,12.117647058823529,12.117647058823529,12.117647058823529
26,4,5,Szkoła podstawowa,3.2941176470588234,11.777777777777779,5.942330037953103
26,4,6,Przedszkole,11.75,12.0,11.875
26,4,6,Szkoła podstawowa,4.266666666666667,10.233333333333333,7.995315371762741
26,4,7,Gimnazjum,12.0,12.0,12.0
26,4,7,Liceum ogólnokształcące,3.1666666666666665,3.1666666666666665,3.1666666666666665
26,4,7,Przedszkole,18.0,18.0,18.0
26,4,7,Szkoła podstawowa,1.7692307692307692,10.852941176470589,4.761367281955517
26,4,8,Liceum ogólnokształcące,10.333333333333334,11.222222222222221,10.777777777777779
26,4,8,Przedszkole,6.454545454545454,6.454545454545454,6.454545454545454
26,4,8,Szkoła podstawowa,4.161290322580645,8.25,6.834066471163246
26,4,8,Technikum,9.290322580645162,9.290322580645162,9.290322580645162
26,4,9,Szkoła podstawowa,6.238095238095238,9.093023255813954,7.724890365448505
26,4,10,Przedszkole,10.9,13.0,11.95
26,4,10,Szkoła podstawowa,4.555555555555555,10.155172413793103,8.054369640576537
26,4,11,Liceum ogólnokształcące,39.833333333333336,39.833333333333336,39.833333333333336
26,4,11,Przedszkole,6.4,16.333333333333332,11.366666666666667
26,4,11,Szkoła podstawowa,4.733333333333333,11.258064516129032,7.0444293025127935
26,4,12,Przedszkole,8.0,13.916666666666666,10.958333333333332
26,4,12,Szkoła podstawowa,2.6,12.225,6.735252790926
26,4,13,Gimnazjum,11.5,11.5,11.5
26,4,13,Liceum ogólnokształcące,19.5,19.5,19.5
26,4,13,Przedszkole,11.0,11.0,11.0
26,4,13,Szkoła podstawowa,2.9375,8.214285714285714,5.108528267076061
26,4,13,Technikum,3.75,3.75,3.75
26,4,14,Gimnazjum,1.7,1.7,1.7
26,4,14,Przedszkole,4.818181818181818,10.833333333333334,8.150216450216451
26,4,14,Szkoła podstawowa,3.5757575757575757,9.05084745762712,7.154281054238332
26,4,15,Szkoła podstawowa,7.055555555555555,9.816326530612244,8.4359410430839
26,4,16,Gimnazjum,3.764705882352941,3.764705882352941,3.764705882352941
26,4,16,Przedszkole,9.8,17.0,13.4
26,4,16,Szkoła podstawowa,2.526315789473684,11.38888888888889,6.1491228070175445
26,4,17,Liceum ogólnokształcące,4.176470588235294,4.176470588235294,4.176470588235294
26,4,17,Przedszkole,6.111111111111111,8.653846153846153,7.217948717948718
26,4,17,Szkoła podstawowa,3.9166666666666665,8.552238805970148,6.415561083471531
26,4,18,Przedszkole,5.0,11.363636363636363,8.181818181818182
26,4,18,Szkoła podstawowa,2.0,8.857142857142858,6.591495776238425
26,4,19,Przedszkole,4.666666666666667,16.666666666666668,10.630555555555555
26,4,19,Szkoła podstawowa,5.304347826086956,10.682926829268293,8.411142205081102
26,4,19,Technikum,5.771428571428571,5.771428571428571,5.771428571428571
26,5,1,Szkoła podstawowa,6.409090909090909,9.514285714285714,7.961688311688311
26,5,2,Szkoła podstawowa,7.724137931034483,7.724137931034483,7.724137931034483
26,5,3,Liceum ogólnokształcące,2.7142857142857144,78.0,23.211552795031054
26,5,3,Przedszkole,3.0,10.75,7.666839025172357
26,5,3,Szkoła podstawowa,0.9090909090909091,10.346153846153847,5.660976030548398
26,5,3,Technikum,3.0,9.619047619047619,5.732163276974598
26,5,4,Liceum ogólnokształcące,9.666666666666666,9.666666666666666,9.666666666666666
26,5,4,Przedszkole,11.666666666666666,11.666666666666666,11.666666666666666
26,5,4,Szkoła podstawowa,4.153846153846154,9.166666666666666,5.882041107041107
26,5,5,Przedszkole,9.625,9.625,9.625
26,5,5,Szkoła podstawowa,6.0,8.571428571428571,7.285714285714286
26,5,6,Szkoła podstawowa,3.875,6.578947368421052,5.5513157894736835
26,5,7,Szkoła podstawowa,7.041666666666667,9.409090909090908,8.225378787878787
26,5,8,Liceum ogólnokształcące,6.636363636363637,17.555555555555557,12.095959595959597
26,5,8,Przedszkole,8.25,15.0,10.4375
26,5,8,Szkoła podstawowa,2.7333333333333334,8.862068965517242,5.759670436617699
26,5,8,Technikum,6.7894736842105265,6.7894736842105265,6.7894736842105265
26,6,1,Przedszkole,11.25,11.25,11.25
26,6,1,Szkoła podstawowa,5.071428571428571,9.833333333333334,6.576190476190476
26,6,2,Szkoła podstawowa,2.6842105263157894,9.304347826086957,5.915255530129673
26,6,3,Przedszkole,10.125,18.0,14.0625
26,6,3,Szkoła podstawowa,8.285714285714286,9.961538461538462,9.123626373626374
26,6,4,Liceum ogólnokształcące,6.0,12.1,7.91078014184397
26,6,4,Przedszkole,4.066666666666666,7.5625,5.814583333333333
26,6,4,Szkoła podstawowa,3.176470588235294,9.822222222222223,7.400798838053741
26,6,4,Technikum,3.8947368421052633,11.571428571428571,7.072055137844611
26,6,5,Gimnazjum,0.5714285714285714,12.833333333333334,5.349206349206349
26,6,5,Liceum ogólnokształcące,9.5,47.0,29.0
26,6,5,Przedszkole,6.2,11.473684210526315,8.836842105263157
26,6,5,Szkoła podstawowa,1.25,9.236363636363636,4.754447278737339
26,6,5,Technikum,17.285714285714285,17.285714285714285,17.285714285714285
26,6,6,Szkoła podstawowa,10.030303030303031,10.030303030303031,10.030303030303031
26,6,7,Gimnazjum,0.25,0.25,0.25
26,6,7,Przedszkole,7.0,7.0,7.0
26,6,7,Szkoła podstawowa,2.2,6.53125,3.74375
26,6,8,Szkoła podstawowa,3.5555555555555554,6.21875,5.300719246031746
26,7,1,Gimnazjum,0.5555555555555556,8.0,3.4059373211650246
26,7,1,Liceum ogólnokształcące,1.5185185185185186,32.42857142857143,8.609185940764887
26,7,1,Przedszkole,2.0,14.285714285714286,9.035623728696484
26,7,1,Szkoła podstawowa,0.5625,11.60344827586207,6.445229060959543
26,7,1,Technikum,6.222222222222222,9.8,8.461947597029564
26,7,2,Szkoła podstawowa,5.222222222222222,8.0,6.611111111111111
26,7,3,Gimnazjum,5.0,5.0,5.0
26,7,3,Przedszkole,3.5714285714285716,22.333333333333332,13.88095238095238
26,7,3,Szkoła podstawowa,2.789473684210526,10.055555555555555,6.767397921422689
26,7,4,Gimnazjum,1.5555555555555556,4.2,2.8777777777777778
26,7,4,Przedszkole,3.5,9.1,6.3
26,7,4,Szkoła podstawowa,2.3333333333333335,10.607142857142858,7.035714285714286
26,7,5,Przedszkole,8.666666666666666,11.545454545454545,10.106060606060606
26,7,5,Szkoła podstawowa,2.6470588235294117,8.76086956521739,5.24102623718992
26,7,6,Gimnazjum,3.6153846153846154,3.6153846153846154,3.6153846153846154
26,7,6,Szkoła podstawowa,4.0,12.75,8.020220588235293
26,8,1,Przedszkole,9.6,9.6,9.6
26,8,1,Szkoła podstawowa,5.428571428571429,9.727272727272727,7.007503607503607
26,8,2,Gimnazjum,11.333333333333334,11.333333333333334,11.333333333333334
26,8,2,Przedszkole,13.0,15.5,14.25
26,8,2,Szkoła podstawowa,7.75,12.941176470588236,9.594028520499108
26,8,3,Przedszkole,6.5,20.0,11.875
26,8,3,Szkoła podstawowa,4.0,9.26923076923077,6.110576923076923
26,8,4,Gimnazjum,0.6666666666666666,0.6666666666666666,0.6666666666666666
26,8,4,Liceum ogólnokształcące,7.571428571428571,8.205882352941176,7.8886554621848735
26,8,4,Przedszkole,4.0,11.0,8.790516273849608
26,8,4,Szkoła podstawowa,0.2631578947368421,9.596153846153847,4.9259045993566115
26,8,4,Technikum,5.333333333333333,9.814814814814815,7.574074074074074
26,8,5,Gimnazjum,27.0,27.0,27.0
26,8,5,Przedszkole,14.666666666666666,14.666666666666666,14.666666666666666
26,8,5,Szkoła podstawowa,3.823529411764706,9.764705882352942,6.119155354449473
26,8,5,Technikum,3.8636363636363638,3.8636363636363638,3.8636363636363638
26,9,1,Liceum ogólnokształcące,1.4583333333333333,18.666666666666668,9.013601670506912
26,9,1,Przedszkole,1.5,10.272727272727273,6.669033930496382
26,9,1,Szkoła podstawowa,1.9130434782608696,8.736842105263158,5.729977939464282
26,9,1,Technikum,4.1395348837209305,16.095238095238095,9.321851139476598
26,9,2,Gimnazjum,0.8,3.782608695652174,2.291304347826087
26,9,2,Przedszkole,4.6,7.25,5.95
26,9,2,Szkoła podstawowa,1.6153846153846154,10.25,4.30212658815213
26,9,3,Przedszkole,0.8,8.545454545454545,4.819696969696969
26,9,3,Szkoła podstawowa,0.5555555555555556,8.603174603174603,3.6411014911014914
26,9,3,Technikum,2.3333333333333335,2.3333333333333335,2.3333333333333335
26,9,4,Liceum ogólnokształcące,9.5,9.5,9.5
26,9,4,Przedszkole,2.5,9.666666666666666,5.5
26,9,4,Szkoła podstawowa,1.7857142857142858,8.222222222222221,3.97542735042735
26,9,5,Przedszkole,4.888888888888889,6.545454545454546,5.717171717171718
26,9,5,Szkoła podstawowa,3.823529411764706,7.787878787878788,5.814625962273022
26,9,6,Szkoła podstawowa,4.333333333333333,9.407407407407407,6.2030423280423275
26,9,7,Gimnazjum,8.25,8.5,8.375
26,9,7,Liceum ogólnokształcące,7.666666666666667,7.666666666666667,7.666666666666667
26,9,7,Przedszkole,10.5,11.25,10.875
26,9,7,Szkoła podstawowa,2.5,8.44,5.772322124756335
26,9,8,Szkoła podstawowa,3.0,6.8,4.961705685618729
26,9,9,Gimnazjum,3.5,3.5,3.5
26,9,9,Liceum ogólnokształcące,1.875,1.875,1.875
26,9,9,Przedszkole,4.0,10.25,8.083333333333334
26,9,9,Szkoła podstawowa,7.4375,7.7727272727272725,7.605113636363637
26,10,1,Gimnazjum,0.5384615384615384,11.727272727272727,4.97780480389176
26,10,1,Liceum ogólnokształcące,5.625,25.0,11.327570505287895
26,10,1,Przedszkole,0.625,12.25,7.9143089053803335
26,10,1,Szkoła podstawowa,1.0,10.26923076923077,6.718845086408016
26,10,1,Technikum,8.866666666666667,10.897435897435898,10.027282950967162
26,10,2,Przedszkole,4.142857142857143,8.333333333333334,6.238095238095239
26,10,2,Szkoła podstawowa,3.4,7.7631578947368425,5.306067251461989
26,10,3,Przedszkole,8.0,10.25,8.833333333333334
26,10,3,Szkoła podstawowa,2.3125,7.828571428571428,5.642261904761905
26,10,4,Przedszkole,9.375,9.375,9.375
26,10,4,Szkoła podstawowa,1.7333333333333334,8.35483870967742,4.857805348773091
26,10,5,Liceum ogólnokształcące,1.5,2.3333333333333335,1.9166666666666667
26,10,5,Przedszkole,7.75,8.529411764705882,8.139705882352942
26,10,5,Szkoła podstawowa,5.2,8.621621621621621,6.948292478525037
26,10,5,Technikum,1.6666666666666667,1.75,1.7083333333333335
26,11,1,Gimnazjum,2.4482758620689653,4.043478260869565,3.1857750670119485
26,11,1,Liceum ogólnokształcące,0.7368421052631579,58.666666666666664,16.17656526848256
26,11,1,Przedszkole,4.75,12.25,9.608714950626716
26,11,1,Szkoła podstawowa,0.4444444444444444,11.520833333333334,7.326114183740485
26,11,1,Technikum,4.193548387096774,9.319444444444445,7.1779420549581845
26,11,2,Przedszkole,8.0,14.0,10.9
26,11,2,Szkoła podstawowa,2.05,7.055555555555555,4.8070017930201
26,11,3,Przedszkole,6.0,7.833333333333333,6.916666666666666
26,11,3,Szkoła podstawowa,3.6666666666666665,8.666666666666666,6.380473145275777
26,11,4,Szkoła podstawowa,4.3,8.952380952380953,6.8203151812466665
26,11,5,Przedszkole,10.75,10.75,10.75
26,11,5,Szkoła podstawowa,4.379310344827586,7.368421052631579,5.799968436834214
26,12,1,Liceum ogólnokształcące,7.642857142857143,7.642857142857143,7.642857142857143
26,12,1,Przedszkole,8.5,15.0,10.952380952380954
26,12,1,Szkoła podstawowa,4.066666666666666,8.980392156862745,6.821139705882353
26,12,2,Szkoła podstawowa,4.4,8.428571428571429,6.462271062271062
26,12,3,Przedszkole,13.777777777777779,13.777777777777779,13.777777777777779
26,12,3,Szkoła podstawowa,9.09375,9.09375,9.09375
26,12,4,Gimnazjum,10.666666666666666,10.666666666666666,10.666666666666666
26,12,4,Liceum ogólnokształcące,5.25,6.5,5.875
26,12,4,Przedszkole,8.818181818181818,8.818181818181818,8.818181818181818
26,12,4,Szkoła podstawowa,4.956521739130435,7.944444444444445,6.418438850750064
26,12,5,Liceum ogólnokształcące,7.555555555555555,7.555555555555555,7.555555555555555
26,12,5,Przedszkole,8.4,9.095238095238095,8.747619047619047
26,12,5,Szkoła podstawowa,2.9411764705882355,8.535714285714286,5.658963585434175
26,12,5,Technikum,7.884615384615385,7.884615384615385,7.884615384615385
26,12,6,Gimnazjum,1.3076923076923077,1.3076923076923077,1.3076923076923077
26,12,6,Przedszkole,5.4,12.7,8.233333333333334
26,12,6,Szkoła podstawowa,3.85,8.538461538461538,5.7485347985347985
26,12,6,Technikum,5.481481481481482,5.481481481481482,5.481481481481482
26,12,7,Liceum ogólnokształcące,8.826086956521738,10.11111111111111,9.468599033816425
